country,t,estimate_main,Gini_main,estimate_T,Gini_T,estimate_CES,Gini_CES,estimate_PTM,Gini_PTM,estimate_Poor,Gini_Poor,estimate_Ladder,Gini_Ladder,estimate_PPML,Gini_PPML,estimate_Consumption,Gini_Consumption
MRT,1998-2000,.90090001,42.91,1.2708,47.810001,.76880002,40.669998,1.1691999,46.619999,1.2524,47.599998,1.2095,47.099998,.77469999,40.77,.89050001,42.740002
MRT,2001-2003,.9619,43.84,1.9064,53.48,1.0548,45.150002,1.2444,47.509998,.1717,22.17,.75150001,40.349998,.79839998,41.200001,.95569998,43.75
MRT,2004-2006,1.5552,50.66,1.7039,51.93,1.8056,52.740002,2.1227,54.950001,1.6834,51.77,1.6156,51.189999,.8258,41.669998,.84320003,41.970001
MRT,2007-2009,.1275,19.35,.082599998,15.79,.4677,33.860001,.0557,13.08,1.3361,48.52,.57859999,36.720001,.73890001,40.110001,.92199999,43.240002
MRT,2010-2012,1.4635,49.799999,1.1367,46.220001,1.4893,50.049999,1.8969001,53.419998,1.7219,52.080002,1.5682,50.77,.88270003,42.619999,.76450002,40.59
MRT,2013-2015,1.9243,53.610001,1.4677,49.84,1.6709,51.66,2.5943999,57.619999,2.2372,55.66,2.2139001,55.509998,.68099999,38.970001,.75870001,40.48
MRT,2016-2018,2.2691,55.849998,1.4232,49.41,2.0293,54.34,3.0381,59.650002,2.8575001,58.869999,2.5136001,57.200001,.65350002,38.389999,.75059998,40.330002
MUS,1995-1997,.74620003,40.25,.70719999,39.490002,.77749997,40.82,.764,40.580002,.8743,42.48,.85000002,42.080002,.26539999,26.85,.89850003,42.869999
MUS,1998-2000,.61720002,37.610001,.56389999,36.369999,.5474,35.970001,.47119999,33.959999,.49959999,34.740002,.5826,36.810001,.3105,28.690001,.82740003,41.700001
MUS,2001-2003,.57190001,36.560001,.5503,36.040001,.5169,35.189999,.50870001,34.98,.74049997,40.139999,.54750001,35.970001,.30340001,28.41,.83490002,41.830002
MUS,2004-2006,.60070002,37.23,.55699998,36.200001,.54140002,35.82,.58450001,36.860001,.39379999,31.629999,.69929999,39.34,.3646,30.66,.8143,41.48
MUS,2007-2009,.68900001,39.130001,.60110003,37.240002,.68970001,39.139999,.73940003,40.119999,.87900001,42.560001,.79769999,41.189999,.3976,31.75,.75629997,40.439999
MUS,2010-2012,.6652,38.639999,.61040002,37.450001,.64050001,38.119999,.64819998,38.279999,.77160001,40.720001,1.0379,44.919998,.4217,32.509998,.7141,39.630001
MUS,2013-2015,.6408,38.119999,.6261,37.799999,.55970001,36.27,.63450003,37.98,.71429998,39.630001,.92809999,43.330002,.39610001,31.709999,.75279999,40.369999
MUS,2016-2018,.53259999,35.59,.54879999,36,.48699999,34.400002,.51029998,35.02,.56900001,36.490002,1.1783,46.73,.4109,32.169998,.81050003,41.41
MWI,1995-1997,1.1199,46.009998,1.7108999,51.990002,1.1808,46.759998,.20739999,24.120001,1.0674,45.32,1.2797,47.91,.57880002,36.720001,1.0412,44.970001
MWI,1998-2000,.77920002,40.849998,1.4796,49.959999,.77960002,40.860001,1.2009,47,.77950001,40.860001,.53179997,35.580002,.417,32.369999,2.2302999,55.610001
MWI,2001-2003,.70950001,39.540001,1.2943,48.07,.53219998,35.580002,.61870003,37.639999,.22139999,24.82,.77410001,40.759998,.51810002,35.220001,1.0034,44.439999
MWI,2004-2006,.78070003,40.880001,1.6279,51.299999,.78109998,40.889999,.99330002,44.299999,.5043,34.860001,.43619999,32.950001,.4052,32,1.0362,44.900002
MWI,2007-2009,.92989999,43.360001,.8757,42.509998,.9479,43.630001,.58429998,36.849998,.43270001,32.849998,1.0712,45.369999,.67549998,38.860001,1.3328,48.48
MWI,2010-2012,.78280002,40.919998,.87940001,42.57,.75739998,40.450001,.73150003,39.970001,.7227,39.799999,.7899,41.049999,.64270002,38.16,1.3773,48.950001
MWI,2013-2015,.87330002,42.470001,.6214,37.700001,.70789999,39.509998,.778,40.830002,.1753,22.370001,.95090002,43.68,.80769998,41.360001,1.4479001,49.650002
MWI,2016-2018,.87769997,42.540001,.86189997,42.279999,.69690001,39.290001,.9404,43.52,.6189,37.639999,.77590001,40.790001,.91579998,43.139999,1.4651,49.82
MYS,1995-1997,.83329999,41.799999,.87330002,42.470001,1.0409,44.970001,.71350002,39.619999,.51200002,35.060001,.54759997,35.970001,.4355,32.93,.78780001,41.009998
MYS,1998-2000,.91900003,43.189999,.87980002,42.57,1.0862,45.57,.8527,42.130001,.86070001,42.259998,.73320001,40,.51770002,35.209999,.80250001,41.27
MYS,2001-2003,.83270001,41.790001,.64910001,38.299999,.95990002,43.810001,.75660002,40.439999,.57349998,36.599998,.509,34.98,.52929997,35.509998,.745,40.220001
MYS,2004-2006,.89230001,42.77,-.051800001,,.94880003,43.650002,.69889998,39.330002,.79619998,41.16,.62529999,37.779999,.5959,37.119999,.69660002,39.279999
MYS,2007-2009,.75449997,40.400002,.77380002,40.759998,.96929997,43.950001,.61049998,37.450001,.37830001,31.120001,.69169998,39.18,.60900003,37.419998,.79000002,41.049999
MYS,2010-2012,1.0713,45.380001,.92210001,43.240002,1.1655999,46.580002,.99339998,44.299999,.82980001,41.740002,.9515,43.689999,.6846,39.040001,.78860003,41.02
MYS,2013-2015,1.0153,44.610001,.8811,42.59,1.1098,45.880001,.97589999,44.049999,.88959998,42.73,.9921,44.279999,.6591,38.509998,.74919999,40.299999
MYS,2016-2018,1.1192,46,.84079999,41.93,1.169,46.619999,1.0482,45.07,1.1821001,46.779999,1.4216,49.389999,.62410003,37.759998,.90079999,42.91
NER,1995-1997,.85399997,42.150002,1.2306,47.349998,.83020002,41.75,1.4561,49.73,1.0851001,45.560001,.99220002,44.279999,.93360001,43.419998,.53649998,35.689999
NER,1998-2000,.91000003,43.049999,1.4315,49.490002,.86570001,42.34,1.1707,46.639999,.6347,37.990002,1.4118,49.299999,.76950002,40.68,.55049998,36.040001
NER,2001-2003,1.3476,48.639999,1.7266001,52.119999,1.3077,48.209999,1.7966,52.669998,1.2958,48.080002,2.0695,54.599998,.92299998,43.25,.60970002,37.439999
NER,2004-2006,1.2867,47.98,-2.0249,,1.1815,46.77,1.4764,49.93,1.3072,48.209999,1.403,49.209999,.88679999,42.689999,.74580002,40.240002
NER,2007-2009,1.041,44.970001,1.0209,44.689999,.95840001,43.790001,1.1404001,46.27,1.0228,44.709999,.93760002,43.48,.98699999,44.209999,.60350001,37.299999
NER,2010-2012,1.0671,45.32,1.049,45.080002,1.0038,44.450001,.92900002,43.349998,1.0877,45.59,.96990001,43.959999,.49430001,34.599998,.46779999,33.860001
NER,2013-2015,1.4118,49.299999,1.3219,48.369999,1.3918999,49.099998,1.5058,50.209999,1.5536,50.639999,1.0276,44.779999,.52609998,35.43,.60219997,37.27
NER,2016-2018,1.7302999,52.150002,1.385,49.029999,1.7659,52.43,1.8137,52.799999,2.0137999,54.23,1.7826,52.560001,.34380001,29.93,.60839999,37.41
NGA,1995-1997,1.8029,52.720001,1.7861,52.59,1.7967,52.669998,2.7502,58.380001,2.1006999,54.810001,1.6171,51.200001,.6002,37.220001,1.1653,46.57
NGA,1998-2000,1.9021,53.450001,1.6271,51.290001,1.6856,51.779999,2.8194001,58.700001,1.8228,52.869999,1.8907,53.369999,.77329999,40.75,1.0554,45.16
NGA,2001-2003,1.5714999,50.799999,1.0157,44.619999,1.5721999,50.810001,2.7026,58.150002,1.4856,50.02,1.7973,52.669998,.62849998,37.860001,1.0834,45.540001
NGA,2004-2006,2.1601,55.18,1.8221,52.860001,2.2600999,55.790001,3.1566999,60.130001,2.0079,54.189999,2.1447001,55.09,.7841,40.939999,1.2742,47.84
NGA,2007-2009,2.0429001,54.43,1.4921,50.080002,2.1182001,54.919998,2.865,58.900002,2.0311999,54.349998,1.6401,51.400002,.66549999,38.650002,1.2364,47.419998
NGA,2010-2012,2.349,56.310001,1.7305,52.150002,2.3492,56.310001,3.0406001,59.66,2.6668999,57.98,2.3424001,56.27,.76389998,40.580002,1.2686,47.779999
NGA,2013-2015,2.4217999,56.709999,1.8388,52.990002,2.4375,56.799999,2.9477,59.27,2.8485,58.830002,2.3206,56.139999,.8247,41.66,1.2794,47.900002
NGA,2016-2018,2.5129001,57.200001,1.8074,52.75,2.6370001,57.830002,3.1466999,60.09,2.4230001,56.720001,2.4921999,57.09,.78060001,40.880001,1.1681,46.610001
NIC,1995-1997,1.0088,44.52,1.3894,49.07,1.0801001,45.490002,.79170001,41.080002,.74830002,40.290001,.90969998,43.049999,.75419998,40.400002,.58410001,36.849998
NIC,1998-2000,1.5192,50.330002,1.9266,53.630001,1.6234,51.259998,1.6471,51.459999,1.0086,44.52,1.3344001,48.5,1.0342,44.869999,.81110001,41.419998
NIC,2001-2003,1.5321,50.450001,1.9269,53.630001,1.5506001,50.619999,1.5292,50.419998,1.6601,51.57,1.5845,50.919998,1.1114,45.900002,.80119997,41.25
NIC,2004-2006,1.6569999,51.540001,2.0055001,54.18,1.6522,51.5,1.6272,51.290001,1.7474999,52.279999,1.6526,51.509998,1.255,47.630001,.70840001,39.52
NIC,2007-2009,1.5851001,50.93,1.2601,47.689999,1.5496,50.610001,1.5712,50.799999,1.6788,51.73,1.6727999,51.68,1.2992001,48.119999,.7051,39.450001
NIC,2010-2012,1.6038001,51.09,1.353,48.700001,1.5735,50.82,1.5477999,50.59,1.7927001,52.639999,1.5863,50.939999,1.256,47.639999,.73229998,39.98
NIC,2013-2015,1.6397001,51.400002,1.4450001,49.619999,1.5678999,50.77,1.6372,51.380001,1.6425,51.419998,1.5619,50.720001,1.3528,48.689999,.74360001,40.200001
NIC,2016-2018,1.5556999,50.66,1.3398,48.560001,1.4855,50.009998,1.572,50.810001,1.5822999,50.900002,1.4564,49.740002,1.2042,47.040001,.7277,39.889999
NLD,1995-1997,.2484,26.09,.34979999,30.139999,.26949999,27.02,.2471,26.030001,.2421,25.799999,.2237,24.93,.33019999,29.43,.2412,25.76
NLD,1998-2000,.23720001,25.57,.3369,29.68,.26050001,26.629999,.23450001,25.450001,.2432,25.85,.2071,24.1,.3479,30.08,.3044,28.450001
NLD,2001-2003,.25240001,26.27,.3294,29.41,.2656,26.85,.2379,25.610001,.25369999,26.33,.1786,22.559999,.3206,29.08,.29769999,28.190001
NLD,2004-2006,.2895,27.860001,.36480001,30.67,.30489999,28.469999,.29910001,28.25,.33880001,29.75,.1989,23.67,.3741,30.98,.34580001,30
NLD,2007-2009,.23710001,25.57,.2282,25.15,.26100001,26.66,.25099999,26.209999,.26890001,27,.20379999,23.93,.34580001,30,.3109,28.709999
NLD,2010-2012,.2166,24.58,.20280001,23.879999,.2387,25.65,.2261,25.049999,.1925,23.33,.1785,22.559999,.34729999,30.059999,.29390001,28.040001
NLD,2013-2015,.25330001,26.309999,.2471,26.030001,.27520001,27.26,.2613,26.67,.22830001,25.15,.1796,22.620001,.35260001,30.24,.30950001,28.65
NLD,2016-2018,.2175,24.620001,.25549999,26.41,.2413,25.77,.21089999,24.290001,.2173,24.610001,.1894,23.16,.33660001,29.67,.27000001,27.040001
NOR,1995-1997,.2096,24.219999,.22589999,25.040001,.2084,24.16,.1666,21.860001,.2475,26.049999,.2286,25.17,.2527,26.290001,.2755,27.280001
NOR,1998-2000,.23559999,25.5,.26190001,26.690001,.22050001,24.77,.222,24.84,.29080001,27.91,.233,25.379999,.28659999,27.74,.31619999,28.91
NOR,2001-2003,.2233,24.91,.2242,24.950001,.21070001,24.280001,.2057,24.030001,.26109999,26.66,.22400001,24.950001,.24969999,26.15,.3044,28.450001
NOR,2004-2006,.2323,25.34,.25819999,26.530001,.2279,25.129999,.2361,25.52,.26539999,26.85,.21269999,24.379999,.31659999,28.93,.35640001,30.379999
NOR,2007-2009,.2008,23.77,.17309999,22.25,.1768,22.459999,.1886,23.120001,.25740001,26.49,.227,25.09,.29530001,28.09,.37400001,30.98
NOR,2010-2012,.16060001,21.51,.1371,20.01,.141,20.27,.1516,20.950001,.228,25.139999,.1956,23.5,.294,28.040001,.32879999,29.379999
NOR,2013-2015,.18260001,22.790001,.161,21.530001,.17129999,22.139999,.16429999,21.73,.2467,26.01,.2139,24.450001,.30360001,28.42,.34150001,29.85
NOR,2016-2018,.2013,23.799999,.185,22.92,.2045,23.959999,.2022,23.84,.2615,26.68,.21089999,24.290001,.29840001,28.219999,.38240001,31.26
NPL,1995-1997,.71829998,39.709999,1.082,45.52,.47040001,33.939999,.14470001,20.51,1.5046999,50.189999,2.2283001,55.599998,.73150003,39.970001,.57160002,36.549999
NPL,1998-2000,.86290002,42.299999,1.3541,48.709999,.73940003,40.119999,.59539998,37.110001,1.3753,48.93,1.6256,51.279999,.68879998,39.130001,.55989999,36.27
NPL,2001-2003,.96170002,43.84,1.3859,49.029999,.98540002,44.18,1.1089,45.869999,.96880001,43.939999,.95829999,43.790001,.95310003,43.709999,.47310001,34.009998
NPL,2004-2006,.92949998,43.349998,1.4847,50.009998,.94999999,43.66,.7694,40.68,1.0704,45.360001,.9594,43.799999,1.0941,45.68,.63609999,38.02
NPL,2007-2009,.89889997,42.880001,.7392,40.110001,.9964,44.34,.86699998,42.360001,1.0278,44.779999,1.7047,51.939999,.89529997,42.82,.59130001,37.02
NPL,2010-2012,.9691,43.950001,.86290002,42.299999,.99800003,44.369999,.95920002,43.799999,1.4811,49.970001,1.674,51.689999,.91949999,43.200001,.53820002,35.740002
NPL,2013-2015,.92979997,43.360001,.84579998,42.009998,1.0227,44.709999,.69239998,39.200001,1.8178,52.830002,1.5285,50.41,.93760002,43.48,.62239999,37.720001
NPL,2016-2018,1.0129,44.580002,.8919,42.77,1.0522,45.119999,1.061,45.240002,1.0965,45.709999,1.7061,51.950001,.88940001,42.73,.69779998,39.310001
NZL,1995-1997,.68599999,39.07,.68879998,39.130001,.76440001,40.580002,.64139998,38.139999,.85720003,42.200001,.58350003,36.830002,.44510001,33.209999,1.2836,47.950001
NZL,1998-2000,.63429999,37.98,.4991,34.720001,.65700001,38.470001,.78899997,41.029999,.83340001,41.799999,.55720001,36.200001,.47389999,34.029999,1.0589,45.209999
NZL,2001-2003,.62080002,37.68,.4858,34.360001,.68159997,38.98,.68879998,39.119999,.68059999,38.959999,.54879999,36,.43880001,33.02,1.0114,44.560001
NZL,2004-2006,.74559999,40.23,.57810003,36.709999,.90780002,43.02,.79350001,41.110001,.68430001,39.029999,.64219999,38.150002,.50889999,34.98,.97469997,44.029999
NZL,2007-2009,.56290001,36.34,.58139998,36.779999,.67360002,38.82,.53649998,35.689999,.8215,41.599998,.62080002,37.68,.4957,34.630001,1.0394,44.939999
NZL,2010-2012,.61390001,37.529999,.60519999,37.330002,.74440002,40.209999,.61619997,37.580002,.52109998,35.299999,.48899999,34.450001,.50260001,34.82,.67860001,38.919998
NZL,2013-2015,.5521,36.080002,.54890001,36,.57859999,36.720001,.55680001,36.200001,.61369997,37.529999,.64740002,38.259998,.49919999,34.73,.78399998,40.939999
NZL,2016-2018,.55580002,36.169998,.53210002,35.580002,.63020003,37.889999,.60960001,37.43,.55699998,36.200001,.53710002,35.709999,.47690001,34.119999,.88440001,42.650002
OMN,1995-1997,.0546,12.95,-.0145,,.1495,20.82,-.1671,,-.086999997,,.13259999,19.700001,.23800001,25.610001,.35749999,30.41
OMN,1998-2000,.0902,16.469999,.1158,18.5,.1426,20.370001,-.063199997,,-.23819999,,.27950001,27.440001,.26300001,26.74,.35859999,30.450001
OMN,2001-2003,.064099997,13.99,-.039500002,,.1595,21.440001,-.036400001,,.30779999,28.58,.028200001,9.3900003,.23010001,25.24,.193,23.360001
OMN,2004-2006,-.055300001,,.6807,38.959999,.0174,7.4000001,-.1954,,-.068499997,,-.1043,,.3127,28.780001,.40849999,32.099998
OMN,2007-2009,.1031,17.530001,.1437,20.450001,.17749999,22.5,-.055799998,,.1538,21.09,.2832,27.6,.32530001,29.25,.33160001,29.49
OMN,2010-2012,.2192,24.709999,.2499,26.16,.28780001,27.790001,.084700003,15.98,.1895,23.16,.49239999,34.540001,.3626,30.59,.27700001,27.34
OMN,2013-2015,.398,31.77,.40189999,31.889999,.4614,33.68,.2818,27.540001,.3154,28.879999,.65979999,38.529999,.40970001,32.139999,.46709999,33.849998
OMN,2016-2018,.45739999,33.57,.48050001,34.220001,.47319999,34.02,.38999999,31.51,.43689999,32.970001,.78759998,41.009998,.45300001,33.439999,.45559999,33.52
PAK,1995-1997,1.5829,50.91,1.8324,52.939999,1.6982,51.889999,1.5117,50.259998,1.5584,50.689999,1.4946001,50.099998,.49450001,34.599998,.2123,24.360001
PAK,1998-2000,1.3803999,48.98,1.5217,50.349998,1.5492001,50.599998,.91360003,43.110001,1.3305,48.459999,1.8318,52.939999,.65170002,38.360001,.17829999,22.549999
PAK,2001-2003,1.4518,49.689999,1.6903,51.82,1.5376,50.5,1.4982001,50.130001,1.0664999,45.310001,1.5755,50.84,.66790003,38.700001,.1435,20.43
PAK,2004-2006,1.8898,53.360001,-.16249999,,1.8918,53.380001,1.6093,51.139999,1.7377,52.209999,1.9813,54.009998,.75440001,40.400002,.46919999,33.900002
PAK,2007-2009,1.9441,53.75,1.4837,50,2.0374,54.389999,1.8403,53,1.6129,51.169998,1.7987,52.68,.7112,39.57,.4851,34.34
PAK,2010-2012,1.874,53.25,1.6982,51.889999,2.0662,54.580002,1.7951,52.66,1.9026999,53.459999,1.862,53.16,.85710001,42.200001,.38069999,31.200001
PAK,2013-2015,2.0027001,54.16,1.5956,51.02,2.0265,54.32,1.9744,53.959999,1.9923,54.09,1.9411,53.73,.82630002,41.68,.51529998,35.150002
PAK,2016-2018,2.0379,54.400002,1.6069,51.119999,2.0090001,54.200001,1.9275,53.639999,1.7265,52.119999,2.3808999,56.490002,.86159998,42.279999,.53299999,35.599998
PAN,1995-1997,2.4447999,56.84,2.3288,56.189999,2.1615,55.189999,2.3429999,56.27,2.4301,56.759998,3.0130999,59.549999,.87150002,42.439999,1.8341,52.950001
PAN,1998-2000,2.5644,57.470001,2.8527,58.849998,2.3132999,56.099998,2.5253999,57.259998,2.5208001,57.240002,2.8822,58.98,.8154,41.5,1.3241,48.389999
PAN,2001-2003,2.5669,57.48,2.9084001,59.09,2.4154999,56.68,2.3931999,56.549999,2.6080999,57.689999,2.9793999,59.400002,.84850001,42.060001,1.6109,51.150002
PAN,2004-2006,2.4719999,56.98,2.6705,57.990002,2.2855999,55.939999,2.3471999,56.299999,2.4502001,56.869999,2.7349999,58.299999,.94340003,43.560001,1.2917,48.040001
PAN,2007-2009,2.2767999,55.889999,1.8835,53.32,2.0244999,54.310001,2.1967001,55.41,2.1926,55.389999,2.6661,57.970001,.86129999,42.27,1.24,47.459999
PAN,2010-2012,2.2277999,55.599998,1.9279,53.639999,2.0513999,54.490002,2.1826,55.32,2.1403999,55.060001,2.4595001,56.919998,.84429997,41.990002,1.0036,44.450001
PAN,2013-2015,2.1338,55.02,1.8584,53.130001,1.9303,53.650002,2.1903999,55.369999,1.946,53.77,2.4326999,56.77,.78600001,40.98,1.1353,46.200001
PAN,2016-2018,2.0401001,54.41,1.7853,52.580002,1.8591,53.139999,2.0497,54.470001,1.9835,54.029999,2.3706,56.43,.75690001,40.450001,1.2142,47.16
PER,1995-1997,2.0418999,54.419998,2.3915999,56.549999,2.0887001,54.73,2.2414999,55.68,2.4136,56.669998,2.0037,54.16,.73229998,39.98,1.1877,46.84
PER,1998-2000,1.9942,54.099998,2.2851,55.939999,1.9396,53.720001,2.1145999,54.900002,2.3388,56.25,1.9506,53.799999,.78939998,41.040001,1.2853,47.970001
PER,2001-2003,2.2056999,55.470001,2.5524001,57.400002,2.1371,55.040001,2.3146,56.110001,2.3927,56.549999,2.2242,55.580002,.82349998,41.639999,1.4427,49.599998
PER,2004-2006,2.2207,55.560001,2.5592,57.439999,2.0994999,54.799999,2.3074999,56.07,2.4491999,56.860001,2.3631001,56.389999,.9418,43.540001,1.1809,46.759998
PER,2007-2009,2.2363999,55.650002,1.8025,52.709999,2.1189001,54.919998,2.4033999,56.610001,2.2061999,55.470001,2.2525001,55.75,.87800002,42.540001,1.4822,49.98
PER,2010-2012,1.8695,53.220001,1.5951999,51.009998,1.7739,52.490002,1.9147,53.540001,1.8605,53.150002,1.8108,52.779999,.83240002,41.790001,1.1404999,46.27
PER,2013-2015,1.9847,54.029999,1.7218,52.080002,1.8182,52.830002,1.9891,54.060001,1.9524,53.810001,1.9259,53.619999,.90509999,42.98,1.304,48.169998
PER,2016-2018,2.0971999,54.779999,1.7237,52.09,1.8966,53.41,2.1327,55.009998,1.9115,53.52,2.1607001,55.189999,.87599999,42.509998,1.4555,49.73
PHL,1995-1997,.95090002,43.68,1.0123,44.57,1.1485,46.369999,.77139997,40.709999,1.1602,46.509998,1.2026,47.02,.52920002,35.509998,.79119998,41.07
PHL,1998-2000,.88779998,42.700001,.90219998,42.93,1.0599,45.220001,.70520002,39.450001,1.0338,44.869999,1.3239,48.389999,.56989998,36.509998,.86330003,42.299999
PHL,2001-2003,.95810002,43.779999,.94279999,43.560001,1.1379,46.240002,.73830003,40.099998,1.1815,46.77,1.6296999,51.310001,.68400002,39.029999,1.0585999,45.209999
PHL,2004-2006,.95990002,43.810001,.84939998,42.07,1.1502,46.389999,.73079997,39.950001,1.1328,46.169998,1.4177001,49.360001,.77420002,40.759998,.93870002,43.490002
PHL,2007-2009,1.1442,46.310001,.92989999,43.360001,1.3151,48.290001,.91399997,43.110001,1.0791,45.48,1.5882,50.950001,.77560002,40.790001,.99720001,44.349998
PHL,2010-2012,1.1011,45.77,.92229998,43.240002,1.2444,47.509998,.86320001,42.299999,1.1898,46.869999,1.7306,52.150002,.78009999,40.869999,.90329999,42.950001
PHL,2013-2015,1.0821,45.52,.84149998,41.939999,1.2118,47.130001,.84130001,41.939999,.92339998,43.259998,1.8755,53.259998,.75889999,40.48,1.024,44.73
PHL,2016-2018,1.2035,47.029999,.95060003,43.669998,1.2369,47.419998,.95429999,43.73,1.2133,47.150002,1.9529999,53.82,.7949,41.139999,.98220003,44.139999
PNG,1995-1997,1.0669,45.32,1.7378,52.209999,.4589,33.610001,1.5895,50.959999,1.7453001,52.27,2.0390999,54.400002,.6789,38.919998,1.7236,52.09
PNG,1998-2000,1.0576,45.189999,1.6666,51.630001,.81519997,41.490002,1.3186001,48.330002,1.3296,48.450001,1.1969,46.950001,.86549997,42.34,.70920002,39.529999
PNG,2001-2003,.89969999,42.889999,1.575,50.84,.81800002,41.540001,1.0282,44.790001,.77990001,40.869999,.93330002,43.41,1.0933,45.669998,.51700002,35.189999
PNG,2004-2006,.74800003,40.279999,1.1712,46.650002,.68129998,38.970001,1.0391001,44.939999,.3942,31.65,.8506,42.09,.92629999,43.299999,.72670001,39.869999
PNG,2007-2009,.80580002,41.330002,1.0852,45.560001,.51920003,35.25,1.1714,46.650002,1.221,47.240002,1.0064,44.48,1.0954,45.689999,.67500001,38.84
PNG,2010-2012,1.4613,49.779999,1.3002,48.130001,1.4677,49.84,1.4796,49.959999,.70120001,39.380001,2.1033001,54.82,1.0013,44.41,.94019997,43.52
PNG,2013-2015,.99229997,44.279999,1.054,45.139999,.67809999,38.91,1.0862,45.57,.62150002,37.700001,1.4399,49.57,1.1156,45.950001,.44080001,33.080002
PNG,2016-2018,1.0533,45.130001,1.0099,44.529999,.6595,38.52,.84259999,41.959999,.2111,24.299999,1.8225,52.860001,1.0698,45.360001,.79949999,41.220001
POL,1995-1997,.34720001,30.049999,.47780001,34.139999,.41429999,32.279999,.38029999,31.190001,.32390001,29.200001,.2683,26.969999,.3283,29.360001,.3689,30.809999
POL,1998-2000,.38100001,31.209999,.4729,34.009998,.42500001,32.610001,.4095,32.130001,.41839999,32.41,.35319999,30.26,.32879999,29.379999,.4813,34.240002
POL,2001-2003,.38980001,31.5,.44319999,33.150002,.39039999,31.52,.4181,32.400002,.34779999,30.07,.3348,29.6,.31369999,28.809999,.5165,35.18
POL,2004-2006,.51920003,35.25,.52329999,35.360001,.51050001,35.02,.52710003,35.459999,.52960002,35.52,.51730001,35.200001,.37200001,30.91,.57740003,36.689999
POL,2007-2009,.55119997,36.060001,.49250001,34.549999,.54210001,35.830002,.56690001,36.439999,.59460002,37.09,.5722,36.57,.3418,29.860001,.60939997,37.43
